localite_ID_renacom,latitude,loc_type,locality,longitude,n_bureau,n_population_2001,n_population_2012,n_voters
14475,13.5,H,DJAMBARI,1.8,1,165,,81.0
14476,13.5,H,WINDANGA,1.75,1,173,363.0,54.0
14477,13.5,VA,BEMBOUBERI,1.82,1,910,,0.0
14478,13.67,VA,TCHETCHEGUIME,1.73,1,401,,0.0
14479,13.7,H,KOBANIOU (KOBAYOU),1.58,1,370,,0.0
14480,13.74,VA,GAWANA,1.62,1,305,545.0,270.0
14481,13.66,H,KOYA,1.52,1,256,366.0,212.0
14482,13.65,H,KALA,1.5,1,477,,0.0
14483,13.65,H,BOBONBONGOU (BOMBAGOU),1.5,1,700,,0.0
14484,13.62,H,LALEYE,1.5,1,147,194.0,0.0
14485,13.69,VA,LARBA TOULOUMBO,1.56,1,333,,0.0
14486,13.67,VA,DIRIM SONRHAI (DIRIM),1.53,1,521,,0.0
14487,13.6,H,N'BANGA,1.57,1,1535,,0.0
14488,13.69,VA,TIAPTEY TONDEY,1.55,1,666,,0.0
14489,13.77,H,TOKAI GOUNGO,1.65,1,126,,0.0
14490,13.76,VA,LATAKABIE SONGHAI,1.67,1,1352,,0.0
14491,13.67,H,BENABANDA,1.65,1,135,,0.0
14492,13.75,VA,LATAKABEY PEULH,1.67,1,434,,0.0
14493,13.64,H,BAROU KOARA,1.78,1,155,,0.0
14494,13.65,VA,HONDEYE KOARA TEGUI (HONDEY KIMSI),1.77,1,1059,,0.0
14495,13.66,H,BASSAY KOARA,1.75,1,82,,0.0
14496,13.64,VA,HONDEY KOARA ZENO (HONDEY),1.72,1,492,,0.0
14497,13.62,VA,SIKIAY,1.85,1,957,,0.0
14498,13.55,H,TOUFANGAL,1.78,1,169,,96.0
14499,13.62,VA,BALATI,1.82,4,1337,2424.0,1514.0
14500,13.57,H,BOUNNA,1.84,1,366,,0.0
14501,13.6,H,LIGOHORE,1.85,1,156,,0.0
14502,13.6,VA,YOREISE KOIRE,1.87,1,1404,,0.0
14503,13.6,VA,BANGOU KOUAREY,1.88,1,2922,,0.0
14504,13.62,VA,NAMARDE GOUNGOU,1.87,2,485,671.0,619.0
14505,13.62,H,CARRE TEGUI,1.84,1,251,,0.0
14506,13.67,H,SOKKOYDO,1.76,1,131,,0.0
14507,13.63,H,SOKKOYODO,1.86,1,109,,0.0
14508,13.62,VA,YONKOTO,1.85,3,1043,1292.0,956.0
14509,13.62,H,KABA,1.63,1,563,636.0,182.0
14510,13.62,H,KAKOUBOU,1.82,1,85,,0.0
14511,13.62,VA,GUILLAWA,1.85,1,424,600.0,325.0
14512,13.69,H,SAMSIRE,1.68,1,335,,59.0
14513,13.65,H,KANFAL FANDOU,1.68,1,240,,0.0
14514,13.59,H,GOURMANDE,1.62,1,535,,0.0
14515,13.57,H,KOFO,1.67,1,451,,0.0
14516,13.67,H,BOSSA GANDE,1.73,1,104,,0.0
14517,13.66,H,NAMARO III,1.73,1,344,,0.0
14518,13.69,VA,NAMARO,1.7,1,4139,5557.0,0.0
14519,13.64,CPT,BANIZOUMBOU,1.72,1,169,190.0,0.0
14520,13.39,VA,LELEHI MAMANGANLE,2.17,1,1880,,0.0
14521,13.32,H,GNAKOUARE,2.13,1,305,,0.0
14522,13.35,VA,BATARE,2.12,1,1125,581.0,258.0
14523,13.42,VA,LELEHI KOLNOUNGA,2.15,1,739,,0.0
14524,13.36,VA,MANSARE BOURE,2.16,1,892,,0.0
14525,13.37,VA,BABA ANDNARE,2.17,1,605,,0.0
14526,13.37,VA,BOUNERIRE,2.18,1,588,652.0,257.0
14527,13.27,VA,TIAGUIRIRE,2.32,1,926,1348.0,0.0
14528,13.17,H,KOMACH,2.27,1,195,,0.0
14529,13.22,H,SADORE DABEY,2.28,1,681,,0.0
14530,13.18,H,FAOUNDE,1.92,1,828,,0.0
14531,13.22,H,SADORE PEULH,2.29,1,263,249.0,0.0
14532,13.17,H,KOMA,2.27,1,195,154.0,425.0
14533,13.19,VA,DIAKINDI,2.3,1,825,709.0,0.0
14534,13.24,VA,DODUEL GIJIDE,2.32,1,1227,,0.0
14535,13.3,VA,KOHAN LAMORDE,2.27,1,872,1179.0,484.0
14536,13.29,VA,DIOKOTI,2.27,1,637,518.0,168.0
14537,13.22,VA,WARKERE,2.33,2,1210,919.0,539.0
14538,13.22,H,BEYKA,2.13,1,112,301.0,265.0
14539,13.22,VA,PETA GOUNGA,2.27,1,475,668.0,0.0
14540,13.19,H,FOUMBIA,2.17,1,1480,,0.0
14541,13.22,VA,DAMARI,2.22,2,4666,549.0,598.0
14542,13.39,VA,DOGA,2.17,1,1237,911.0,483.0
14543,13.35,VA,FAOUNDE BANDA,2.2,1,396,,0.0
14544,13.37,VA,GOUBEL,2.18,1,463,523.0,228.0
14545,13.34,VA,KAHE,2.17,1,1196,1250.0,212.0
14546,13.4,VA,TILBI,2.17,1,237,256.0,328.0
14547,13.29,H,MAIRABO KOIRA,2.19,1,115,,0.0
14548,13.32,VA,GUILLAHEL,2.17,1,823,,282.0
14549,13.32,VA,YOURI KOURTERE,2.23,1,2604,737.0,419.0
14550,13.31,H,DJO'LEL,2.22,1,114,,0.0
14551,13.34,VA,FIRWA,2.22,1,338,284.0,0.0
14552,13.47,VT,LOUGADJAME,1.97,1,426,,0.0
14553,13.34,VA,BOYENGA,2.12,1,652,,0.0
14554,14.5,VA,BELLA KOUARA,2.0,1,80,,0.0
14555,14.72,VT,FANDO BON,1.88,1,234,18.0,0.0
14556,14.49,H,DOLE KOUARA,2.2,1,46,,0.0
14557,14.65,H,GOBER GOROU (II),1.64,1,136,,0.0
14558,14.59,H,ZAKARI ALHASSANI,1.83,1,89,,0.0
14559,14.59,H,TCHEBO KOUARA,1.83,1,152,,0.0
14560,15.17,VA,MOUSSA KOUARA,2.22,1,677,,0.0
14561,14.6,H,ATTOUTOU (ATOUTOU KOURA),1.85,1,136,,0.0
14562,14.94,VT,KOKORBE KOUKOU,1.85,1,259,,0.0
14563,14.49,H,BLON KOUARA,2.07,1,54,,0.0
14564,14.44,H,BOLLO KOUARA,2.18,1,65,,0.0
14565,15.04,VA,DINARA,2.63,2,1436,1741.0,787.0
14566,15.12,VT,SABARA BANGOU,2.02,1,296,307.0,0.0
14567,15.02,VT,DOBAL KOIRA,2.05,1,127,,150.0
14568,15.12,VT,BANOKOKORBE (BANEY KOKORBE),2.03,1,280,,0.0
14569,15.09,H,GUENO KOUARA,2.03,1,126,,0.0
14570,14.47,VA,TILOA,2.08,1,1295,,0.0
14571,15.12,VA,BELLA GOUNO KOIRA,2.32,1,155,,0.0
14572,15.07,VT,BANGOU BANDA,2.35,1,38,104.0,0.0
14573,15.24,VT,INTAGARMEY,2.33,1,230,239.0,0.0
14574,15.23,VT,ZAGANDA,2.38,1,195,372.0,0.0
14575,15.14,VT,KOKORBEY,2.33,1,64,,0.0
14576,15.17,VT,BOURBOURE SEINDI KOIRA,2.4,1,68,,0.0
14577,15.17,VT,BOURBOURE KARIMOU,2.38,1,62,,0.0
14578,15.2,VT,SIRFI TILOA ZENO,2.35,1,80,,0.0
14579,15.15,VT,BIMBILA,2.32,1,107,,0.0
14580,14.57,VT,KOKORBE,1.92,1,43,,0.0
14581,15.07,VT,BANGOU BANDA,2.35,1,92,104.0,0.0
14582,15.07,VA,ADABDAB,2.33,1,1422,1968.0,438.0
14583,15.12,VA,CHATIER BOUGUIDEYE,1.85,1,216,,0.0
14584,15.12,VT,SONGOLI,2.12,1,132,,158.0
14585,15.17,VT,AGALI KOIRA,2.11,1,215,473.0,157.0
14586,15.09,VA,N'GAABA,2.15,1,997,,0.0
14587,15.0,VT,KODEY KOUARA,2.62,1,681,,0.0
14588,15.01,VT,KO AGOURAM KOUARA,2.66,1,51,33.0,0.0
14589,15.14,VA,INEKAR,2.69,1,634,1205.0,44.0
14590,15.1,VT,AKARWAL,2.52,1,209,,0.0
14591,15.17,VT,INTOUSSA,2.58,1,420,,0.0
14592,14.97,VT,FANDOU BANDA,2.63,1,221,496.0,0.0
14593,15.14,VT,KABEFO (KABOFO),2.68,1,233,,0.0
14594,15.02,VA,KOLOUKTA DJERMA,2.67,1,507,,0.0
14595,15.01,VT,ALASSANE NIANDOU (ALHASSANE KOIRA),2.79,1,73,,0.0
14596,15.15,VT,MIMAN DEY,3.02,1,199,,0.0
14597,15.07,VT,FALAZADAN (GOUROUTCHE),3.05,1,277,,0.0
14598,15.18,VT,KOUSSANATT,2.95,1,49,,0.0
14599,15.09,VT,KIZAMOU,2.96,1,412,,0.0
14600,15.17,VT,KABE,2.98,1,31,,0.0
14601,15.12,VA,DAREY DEY,3.0,1,402,,0.0
14602,15.17,VT,ISSILAN KOIRA,2.15,1,112,,0.0
14603,15.19,VT,KALLEY,2.13,1,26,61.0,0.0
14604,15.21,VT,MOSSI FANI,2.16,1,39,,0.0
14605,15.21,VT,KOSSEY BONGOU,2.18,1,15,,0.0
14606,15.22,VT,DEY KOU KOU,2.17,1,117,,0.0
14607,15.24,VT,GABA GOROU,2.17,1,74,,0.0
14608,15.19,VT,AFOUNIWIKOUN,2.19,1,178,,0.0
14609,14.92,VT,MAOURI KOIRA,1.93,1,26,,0.0
14610,15.19,VT,KALLEY,2.13,1,159,61.0,0.0
14611,15.21,VT,WALOU KOIRA,2.25,1,102,61.0,0.0
14612,14.59,VT,MOUSSA KOIRA,1.92,1,15,8.0,0.0
14613,15.19,VA,GOUNA KOIRA,2.18,1,126,,0.0
14614,14.95,VT,KOREY GOROU,2.3,1,90,,0.0
14615,14.57,VT,BANGOU BATA KOUARA,1.94,1,175,,0.0
14616,15.07,VT,YOBIRI,2.4,1,249,354.0,136.0
14617,14.59,VT,DEY KOUKOU,2.23,1,547,270.0,0.0
14618,15.22,VT,DEY KOUKOU,2.18,1,192,270.0,0.0
14619,14.98,VA,TIZE GOROU,2.35,1,1279,1514.0,0.0
14620,14.97,VT,BANI TONDI,2.24,1,286,291.0,0.0
14621,14.96,VT,ZIMA KOIRA,2.3,1,46,,0.0
14622,14.94,VT,ZIMA KOUARA,1.73,1,242,203.0,0.0
14623,15.04,VA,FONEY GANDA,2.28,2,2512,2871.0,0.0
14624,14.9,VA,SOUMATT II,2.72,1,831,,0.0
14625,14.95,VT,GALA KOUARA,1.93,1,160,,0.0
14626,14.91,VT,SOMBO KOUARA,2.73,1,104,,0.0
14627,14.94,VA,SOUMATT (I),2.72,1,743,,0.0
14628,14.97,VT,KINI BAYE,2.0,1,380,,0.0
14629,14.42,VT,KABOZI KOUARA,2.05,1,109,138.0,0.0
14630,14.87,VA,BAZEIZE KOUARA,2.72,1,464,669.0,0.0
14631,14.99,VT,AGOUDOU FOGA,2.35,2,1842,3874.0,892.0
14632,15.0,VA,AGOUDOU FOGA,2.37,2,1482,3874.0,892.0
14633,15.04,VA,BANIBANGOU HAOUSSA,2.7,2,1153,457.0,717.0
14634,15.24,VT,GABA GAROU SINKA,2.16,1,70,,0.0
14635,14.57,H,KOURATEGUI,2.13,1,139,,0.0
14636,14.32,H,DEY TADJI,1.83,1,226,,0.0
14637,15.22,VA,SALKADAMNA,2.23,1,145,227.0,101.0
14638,15.07,VT,BISSAOU ZOUMARI,1.85,1,81,,0.0
14639,15.04,VA,KOLOUGTA PEULH,2.65,1,587,342.0,134.0
14640,14.79,VT,DINAYZE (SALEY KOIRA),2.67,1,115,,0.0
14641,14.77,VT,SABON GARI,2.67,1,152,462.0,0.0
14642,14.74,VA,GOSSO,2.67,2,1788,1762.0,687.0
14643,15.19,VT,BIMBILA KEINA,2.3,1,104,,0.0
14644,15.27,VA,N'ZOUETT,2.32,1,269,,0.0
14645,14.79,VT,DINAY ZEYAN,2.68,1,187,,0.0
14646,14.8,VA,MOUDOUK,2.7,1,667,1195.0,305.0
14647,14.41,VA,GOULLA,2.16,1,441,651.0,243.0
14648,15.07,VT,KONKON KOUARA,2.65,1,194,292.0,0.0
14649,15.12,VA,BISSAOU,2.42,1,154,,105.0
14650,15.1,VT,KABEX BANGOU,2.7,1,298,,0.0
14651,15.12,VT,WEIDOU BANGOU (WEYDOU BANGOU),2.77,1,277,,0.0
14652,15.1,VT,MAZAGAN KOUARA,2.62,1,118,,0.0
14653,15.0,VT,KABEYOULEY DEY,2.82,1,48,,0.0
14654,15.04,VA,BANI BANGOU DJERMA,2.7,1,3374,,0.0
14655,15.1,H,FAZAZA,2.97,1,32,,0.0
14656,15.07,H,FALAZADAN,3.05,1,412,,0.0
14657,15.22,VA,SINEGODAR,3.0,2,821,,779.0
14658,15.2,CPT,CAMPEMENT TOUAREG,2.36,1,81,,0.0
14659,15.19,CPT,CAMPEMENT DEGOU,2.34,1,324,,0.0
14660,15.2,CPT,CPT TOUAREG,2.36,1,42,,0.0
14661,15.2,CPT,CPT TOUAREG,2.36,1,28,,0.0
14662,14.12,H,DIEP KAINA,2.63,1,234,352.0,177.0
14663,14.17,H,KORAN SABO FONDOBON,2.57,1,214,,0.0
14664,14.15,H,KORIAN SABO FONDOBON,2.58,1,358,,0.0
14665,14.14,H,TASSEY H,2.62,1,24,,0.0
14666,14.14,VA,DIEP BERI,2.65,1,734,967.0,270.0
14667,14.72,H,SABARA-RA,2.72,1,59,,0.0
14668,14.71,H,KARIDJO KOIRA,2.72,1,41,44.0,0.0
14669,14.72,H,SABARA-RA,2.72,1,618,,0.0
14670,14.7,VA,DAREY BANGOU,2.72,1,281,457.0,357.0
14671,14.6,H,KOUDOUM KOIRA,2.71,1,77,,0.0
14672,14.62,H,SALEY KOIRA,2.69,1,6,,0.0
14673,14.62,H,KODA KOIRA,2.72,1,38,140.0,0.0
14674,14.64,H,DAGNA RA,2.7,1,286,,0.0
14675,14.42,H,SALEY KOIRA,2.64,1,37,,0.0
14676,14.62,H,GOSSO,2.72,1,297,357.0,0.0
14677,14.59,VA,DAREY BERI,2.68,1,167,571.0,277.0
14678,14.17,H,TILWA KOIREY DJARMA,2.62,1,106,,0.0
14679,14.27,H,LABBO BANGOU,2.68,1,48,,0.0
14680,14.22,VA,BANIKANE,2.6,1,1273,1549.0,328.0
14681,14.17,H,TONDO BANDA,1.88,2,81,344.0,0.0
14682,14.1,VA,HALI KOIRA,2.57,1,264,,0.0
14683,14.32,H,BANIGOROU GARASSA KOIRA,2.54,1,40,,0.0
14684,14.32,H,GARASSA,2.53,1,45,,0.0
14685,14.17,H,TONDO BANDA,2.52,2,17,344.0,0.0
14686,14.41,H,MOHAMA KWARA,2.49,1,37,,0.0
14687,14.41,H,MAHAMAN KOIRA,2.78,1,65,,0.0
14688,14.33,H,GARASSA KOIRA,2.55,1,175,56.0,0.0
14689,14.33,H,GARASSA KOIRA,2.55,1,63,56.0,0.0
14690,14.17,H,FANDOBON,2.52,1,55,,0.0
14691,14.42,VA,YOURMANDI KOIRA,2.77,1,328,444.0,353.0
14692,14.27,H,GOUMDA KOIRA,2.75,1,58,,0.0
14693,14.29,H,FARI MORO,2.73,1,356,445.0,269.0
14694,14.19,H,GARO DO,1.88,1,85,,0.0
14695,14.25,VA,FONDO ZONGOU,2.72,1,632,779.0,220.0
14696,14.1,VA,SOUDJEDO,2.6,1,614,767.0,406.0
14697,14.1,VA,BEREY ZEDO,2.57,1,567,,348.0
14698,14.37,H,HIBIA,2.75,1,114,165.0,0.0
14699,14.42,VA,FARKA TESSI,2.77,1,382,,0.0
14700,14.27,H,KANGARAOU KOMO,2.5,1,294,,130.0
14701,14.18,H,HALLE BABA KOIRA,2.35,1,256,,0.0
14702,14.24,H,YAMEIZE KOIRA,2.48,1,39,,0.0
14703,14.17,VA,DINGAZI BANDA,2.55,1,1557,2012.0,346.0
14704,14.29,VT,WANTALBA KOIRA,2.58,1,186,336.0,0.0
14705,14.29,H,TOUDJANI KAINA,2.57,1,102,,0.0
14706,14.35,VA,YAN BANGOU,2.55,1,372,,0.0
14707,14.28,H,GOLLEY,2.18,1,88,,0.0
14708,14.27,H,FANTOU,2.4,1,101,,0.0
14709,14.32,H,SALAMBEYE,2.4,1,59,,0.0
14710,14.4,VA,DAKALA BERI,2.4,1,747,707.0,432.0
14711,14.55,VT,SAFA,2.38,1,317,,0.0
14712,14.52,H,DEY KOUKOU,2.47,1,178,,0.0
14713,14.2,H,DAOUDA KOIRA,1.82,1,79,,0.0
14714,14.4,H,ALASSANE KOIRA,2.51,1,13,,0.0
14715,14.11,H,BEREYE,2.58,1,58,,0.0
14716,14.54,H,DABAREY,2.43,1,82,,0.0
14717,14.52,VA,KOUFFEYE,2.43,1,403,,0.0
14718,14.27,H,TCHIBILI KAINA,2.58,1,214,246.0,106.0
14719,14.27,VA,TOUDJANI,2.57,1,305,,0.0
14720,14.37,VA,FANDOU BERI,2.75,1,540,,0.0
14721,14.4,H,SOLIMAN KOIRA,2.78,1,178,,0.0
14722,14.37,VA,BATALARA (FOY FANDOU),2.73,1,620,,0.0
14723,14.37,H,YALOUMA KEYNA,2.77,1,37,,0.0
14724,14.39,VA,YALOUMA,2.78,1,271,515.0,306.0
14725,14.17,H,FANDO BON,2.52,1,205,,0.0
14726,14.29,VA,TCHIGO,2.52,1,572,,0.0
14727,14.42,VA,FAZAOU,2.53,1,945,1419.0,301.0
14728,14.22,H,SANSILGA,2.42,1,312,,282.0
14729,14.22,H,KARGUI TONDI,2.47,1,250,243.0,249.0
14730,14.49,H,BAN KOIRA,2.75,1,117,,0.0
14731,14.22,H,DOULAYE BABA KOIRA,2.43,1,23,,0.0
14732,14.2,H,SIDO KOIRA,2.41,1,11,,0.0
14733,14.28,H,ADA BABA KOIRA,2.46,1,68,,0.0
14734,14.24,VA,KASSA,2.48,1,451,565.0,200.0
14735,14.54,H,NAMARI,2.73,1,102,147.0,0.0
14736,14.56,H,FORMEY GOGUE KOIRA,2.72,1,139,,0.0
14737,14.34,H,MAOUREY DO,2.75,1,75,,0.0
14738,14.57,H,MAOUREY KOUARA,2.7,1,187,,0.0
14739,14.57,H,KOMBO KOUARA,2.72,1,87,279.0,0.0
14740,14.34,H,MAOUREY ZEIDO,2.75,1,324,,0.0
14741,14.55,VA,FOURMEY,2.72,1,378,,396.0
14742,14.65,VA,GARBEY GOUMANDEY,2.72,1,120,246.0,248.0
14743,14.39,H,KOKORBA,2.78,1,45,,0.0
14744,14.35,H,GOUMBA BANDA,2.77,1,65,,0.0
14745,14.34,H,KOIRA TEGUI,2.78,1,117,,0.0
14746,14.3,H,KOIRATEGUI,2.37,1,91,,0.0
14747,14.32,VA,DAOUDA BANGOU TAKASSABA,2.77,1,316,,0.0
14748,14.44,H,TCHARAOU KOIRA,2.77,1,220,,0.0
14749,14.42,VA,FARKA KALLE,2.77,1,350,,0.0
14750,14.47,H,GAO,2.7,1,389,647.0,269.0
14751,14.49,VA,BANIZOUMBOU,2.75,1,572,815.0,238.0
14752,14.5,VA,BONGOU KOIARE,2.75,1,165,,0.0
14753,14.62,H,DAGNATEGOY KOIRA,2.68,1,124,,0.0
14754,14.67,H,BALA BABA KOIRA,2.7,1,29,,0.0
14755,14.68,H,GOULA SASSIROU KOIRA,2.69,1,371,,0.0
14756,14.68,H,GOULA GANDA KOIRA,2.69,1,109,,0.0
14757,14.67,VA,FEGANE KABE,2.68,1,400,581.0,428.0
14758,14.53,VA,HARIGAROU,2.71,1,434,554.0,0.0
14759,14.52,VA,YADIA,2.7,1,263,445.0,349.0
14760,14.45,VA,LOGAIZEIDO,2.72,1,710,,0.0
14761,14.44,VA,KOUFFEY ZYEDO (GOROU  KOUFEYZENO),2.72,1,675,,0.0
14762,14.15,H,AZIA KOIRA,2.43,1,36,,0.0
14763,14.39,H,SODJA KOIRA,2.55,1,23,,0.0
14764,14.17,H,KOSEY BONGOU,1.97,1,28,,0.0
14765,14.18,H,GADAMBA,2.41,1,272,409.0,238.0
14766,14.19,H,MAKADA KOIRA,2.4,1,90,,0.0
14767,14.2,H,BABA SAGA KOIRA,2.41,1,59,,0.0
14768,14.22,H,YELWA,2.45,1,39,,0.0
14769,14.22,H,GARBA KOIRA,1.95,1,39,,0.0
14770,14.17,H,SODJA KOIRA,2.62,1,48,,0.0
14771,14.17,H,KOSSEY,2.4,1,128,189.0,0.0
14772,14.16,VA,KOROU,1.97,1,520,650.0,292.0
14773,14.09,H,DADA BABA KOIRA,2.53,1,115,,0.0
14774,14.4,H,SOMBO KOIRA,1.93,1,76,,0.0
14775,14.07,VA,BOBAL,2.57,1,966,1363.0,302.0
14776,14.17,VT,GOUBEIZE BANGOU,2.47,1,253,,0.0
14777,14.15,VA,MAINE LOGA,2.52,1,260,,0.0
14778,14.15,H,TILWA KOIREY DABEY,2.62,1,119,,0.0
14779,14.15,VA,DINGAZI LABA,2.58,1,677,,213.0
14780,14.32,H,BAGORA,2.53,1,40,142.0,0.0
14781,14.29,VA,BANIMATE,2.53,1,562,,370.0
14782,14.3,VA,TCHIBILIBERI,2.62,1,557,,0.0
14783,14.15,VA,KOIRA SABO,2.58,1,459,,0.0
14784,13.85,CPT,BANGOU BANDA,2.61,1,108,,0.0
14785,14.92,H,FEYFANDOU (BATALARA),1.53,1,109,,0.0
14786,14.84,VA,GARBEY TIAGANDA (GARBEY TCHAGANDA),2.67,1,212,,0.0
14787,14.9,VT,DJABA DIORI,2.67,1,343,,0.0
14788,14.62,VT,YAYE KOUARA,1.97,1,39,,0.0
14789,14.8,VT,SOWANTCHA KOIRA,2.68,1,193,,0.0
14790,14.85,VA,GARBEY BANIMATE (GARBEY BANI MATE),2.68,1,2840,,0.0
14791,14.27,H,SOKONE,2.08,1,115,,73.0
14792,14.24,VA,SARGANE BABA WINDI,2.1,1,1110,,0.0
14793,14.35,H,KOUBORA,2.22,1,117,85.0,0.0
14794,14.16,H,LONDO KOIRA,2.01,1,42,55.0,0.0
14795,14.18,H,HIMA KOIRA,2.02,1,31,27.0,0.0
14796,14.17,H,SALAT IKOYE KOIRA,2.01,1,26,,0.0
14797,14.17,H,GANDJI KOIRA,2.01,1,67,75.0,0.0
14798,14.24,VA,SARGANE BOURRA,2.1,1,663,,0.0
14799,14.2,H,KOURE KOIRA,2.01,1,52,122.0,55.0
14800,14.2,H,BANGAZI KOIRA,2.03,1,77,59.0,0.0
14801,14.24,H,ELHADJI KOIRA,1.9,1,49,26.0,0.0
14802,14.2,H,BANI KANE,2.0,1,38,,0.0
14803,14.24,VA,SARGANE GOLLE,2.1,1,1724,,0.0
14804,14.26,H,DIOLE GOROU,2.19,1,124,,0.0
14805,14.3,H,AYOUBA KOIRA,2.2,1,37,77.0,0.0
14806,14.3,VA,DIOLE FANDOU,2.17,1,331,,0.0
14807,14.27,H,BARAKANE SAMTIGUE,1.75,1,128,,0.0
14808,14.3,VA,SAMTIGUE,2.12,1,728,932.0,254.0
14809,14.17,H,GONDJI KOIRA,2.01,1,108,,0.0
14810,14.51,H,GODJE KOIRA,2.61,1,57,,0.0
14811,14.34,VA,GARBEY MALO KOIRA,2.17,1,1226,1405.0,359.0
14812,14.37,H,SINSAN,2.0,1,116,186.0,0.0
14813,14.64,H,DANGAROU,2.7,1,75,,0.0
14814,14.34,VA,TCHALA,2.07,1,278,,0.0
14815,14.28,H,FONDOGA,2.18,1,29,,150.0
14816,14.67,VA,GOULA KOIRA,2.68,1,227,,0.0
14817,14.17,VT,BOUDADA MALO KOIRA,1.82,1,473,,0.0
14818,14.23,H,HAINI SIMOROU,1.72,1,144,189.0,0.0
14819,14.14,H,FANDO BANDA,1.92,1,58,,0.0
14820,14.15,H,IDE BIEZE KOIRA,1.9,1,40,,0.0
14821,14.2,H,KUADO,1.77,1,374,,0.0
14822,14.25,H,FANDOU KAINA,1.93,1,138,174.0,250.0
14823,14.14,VA,FANDOU KAINA,1.92,1,302,174.0,250.0
14824,14.17,H,SAPTAKA GOROU,1.97,1,348,516.0,0.0
14825,13.98,H,TORINTCHE,2.1,1,32,30.0,0.0
14826,14.19,H,ISSA KOIRA,1.89,1,12,,0.0
14827,14.17,H,ZINKAOU KOIRA,2.03,1,47,75.0,0.0
14828,14.27,H,SABARA GOROU,2.37,1,92,,0.0
14829,14.15,H,FANDOU KAINA KOUARA,1.92,1,198,,0.0
14830,14.14,H,HARIKIREY KAINA,1.9,1,215,,0.0
14831,14.14,H,GOROU BERI,1.77,1,347,,0.0
14832,14.17,H,N'DOCHINE,1.74,1,149,,0.0
14833,14.17,H,MOUSSA KOIRA,2.01,1,13,55.0,0.0
14834,14.1,H,GANDATCHE,1.78,1,104,,0.0
14835,14.22,VA,TOLKOYE KOIRA TAGUI,2.12,1,1429,,0.0
14836,14.18,H,BANGATEYE KOIRA,2.01,1,77,,0.0
14837,14.14,H,YAYE KOIRA,1.88,1,61,,0.0
14838,14.15,H,LOGAIDO,1.92,1,101,144.0,0.0
14839,14.17,H,HAMA KOIRA,1.8,1,178,133.0,60.0
14840,14.11,H,KOUDOURI LOGAIDO,1.82,1,83,,0.0
14841,14.15,H,SABTAKA TASSORA,1.97,1,107,,0.0
14842,14.17,VA,SABTAKA,1.95,1,213,,0.0
14843,14.26,H,SABON GARIZE KOIRA,2.19,1,59,,0.0
14844,14.21,H,DJOULA KOIRA,2.03,1,8,31.0,0.0
14845,14.27,H,DOUMBARI KOIRA,2.19,1,39,,0.0
14846,14.22,VA,TOLKOBEYE FANDOBON,2.13,1,363,,0.0
14847,14.29,VT,HANAM TONDI KOIRA ZENO,2.22,1,348,,0.0
14848,14.27,H,DIOLE KAINA,2.2,1,62,,0.0
14849,14.26,H,DEY GOROU,2.21,1,121,178.0,0.0
14850,14.32,H,LOGA,2.2,1,109,186.0,106.0
14851,14.3,H,SANEYAN,2.25,1,208,322.0,0.0
14852,14.32,H,LOGA,2.2,1,77,186.0,106.0
14853,14.29,VA,HANAM TONDI,2.22,1,877,507.0,0.0
14854,14.27,H,BARAKANE FONDOBON,1.77,1,227,,0.0
14855,14.36,H,GADA KOIRA,1.89,1,90,,0.0
14856,14.34,VA,KABEFO,1.93,1,799,819.0,212.0
14857,14.35,H,KOUBORA SEYNI KOIRA,2.24,1,66,76.0,0.0
14858,14.25,H,KOUBORA HAMA KOIRA,1.95,1,38,48.0,0.0
14859,14.32,H,DIGUINASSA KAINA,2.25,1,109,,172.0
14860,14.31,H,BANIGOROU LAFIKE KOIRA,2.25,1,63,,0.0
14861,14.3,H,KARKATCHERI,2.22,1,32,,0.0
14862,14.32,VA,DIGUINASSA,2.22,1,450,,368.0
14863,14.22,H,HASSOU FONDOBON,1.96,1,431,,0.0
14864,14.17,H,KOUBORA,1.77,1,31,85.0,0.0
14865,14.18,H,KOTCHIREYZE KOIRA,1.98,1,476,,387.0
14866,14.25,H,BARAKANE HASSOU BORYDO,1.77,1,209,,0.0
14867,14.22,H,WORI,1.97,1,36,,0.0
14868,14.22,VA,HASSOU,1.96,1,1330,2288.0,359.0
14869,14.37,H,GARBEY,1.9,1,201,,0.0
14870,14.35,H,DABEY,1.93,1,260,316.0,0.0
14871,14.35,H,TONDI KIREY,1.98,1,167,,0.0
14872,14.36,H,BAREYRA,1.94,1,38,64.0,0.0
14873,14.19,H,TONDI KIREY,1.77,1,60,,0.0
14874,14.34,VA,BARDOUGA,2.03,1,1223,,0.0
14875,14.29,VT,TONDI BANDA,2.13,1,111,147.0,0.0
14876,14.17,H,BANEY TILWA,1.68,1,104,107.0,0.0
14877,14.1,VA,GALLA BANGOU,1.78,1,153,,0.0
14878,14.29,VA,BOUGAR,1.9,1,254,320.0,138.0
14879,14.29,VT,BOLE,2.12,1,138,156.0,0.0
14880,14.22,H,SAMTIGUE ZEDO,1.9,1,298,,0.0
14881,14.29,VA,BOLEIZEDO,1.95,1,598,,0.0
14882,14.24,VT,FIRAOU BERI,1.93,1,357,667.0,0.0
14883,14.17,H,TONDO BANDA,2.52,1,75,71.0,0.0
14884,14.27,H,BARAKANE BABA OUALAM,1.77,1,420,,0.0
